#X0 X1 X2 value type pair_id boundary
40652 45679.3 9533.65 3.23866e-08 2 1511 0
28245.1 42544.6 16087.2 2.31034e-06 4 -1 0
28454.9 47930.4 18068 1.91104e-08 2 1246 0
28269.6 42203.9 15647 5.4214e-07 4 -1 0
17033.7 42765.2 7319.79 1.24565e-07 4 -1 0
17347.2 47648 12987.2 8.77769e-09 2 1227 0
14495.9 41951.1 14400.5 1.25007e-07 4 -1 0
15017.3 74589 10875.4 5.09406e-08 4 -1 0
12365.7 72254 18190 3.82542e-08 2 978 0
17364.2 63849.1 10275.9 1.65532e-07 2 982 0
18602.9 67146.2 2940.14 1.72183e-06 4 -1 0
18509.8 66726.5 3467.27 2.28493e-06 4 -1 0
20314.8 64708.6 10457.3 2.24733e-08 2 1280 0
23855.4 61142.8 10578.2 1.88604e-07 4 -1 0
35569.8 70332.7 8347.81 1.21568e-08 2 1462 0
36924 66159.3 6686.03 2.12275e-07 4 -1 0
42608 65660.7 11883.1 4.08907e-07 4 -1 0
41697.8 65799.9 10464.4 2.66889e-07 4 -1 0
44640.7 63789.9 16579.6 1.1383e-08 2 1476 0
55231.4 58906.2 8466.08 1.51112e-06 4 -1 0
40646.8 65737.5 9229.16 1.78869e-06 4 -1 0
39541.3 57477.8 16485.3 2.67592e-07 4 -1 0
42105.4 68036.8 8586.19 1.22793e-06 4 -1 0
40478.8 65981.4 8730.26 6.90066e-07 4 -1 0
45825.1 68934.5 12538 3.37646e-08 2 1468 0
20772.6 64205.4 3959.59 1.24499e-06 4 -1 0
22645.8 63374.4 8933.01 3.05018e-08 2 1283 0
22165.2 55046.3 11831.3 2.36603e-06 4 -1 0
15763 57692.8 2723.93 6.45741e-07 4 -1 0
7394.32 69582.4 7731.8 4.89539e-07 4 -1 0
7742.24 69813.3 7569.41 3.58175e-07 4 -1 0
2782.9 58485.2 11989.2 1.53934e-07 2 1259 0
5229.36 64871.6 9187.12 1.37562e-07 4 -1 0
10048.4 71161.5 7522.72 1.21328e-06 4 -1 0
8590.17 63412.8 12608.1 1.77437e-08 2 1295 0
13082.6 66548.9 9192.08 3.8824e-07 4 -1 0
6526.12 68754 8231.42 4.77472e-07 4 -1 0
7086.71 62956 13134.5 1.99662e-08 2 1263 0
11823.3 64495.4 11729.8 2.12043e-07 4 -1 0
1943.37 64396.3 6234.7 2.00172e-06 2 987 0
3336.65 54663.1 2699.81 4.07975e-07 4 -1 0
8376.46 31985.3 3430.29 4.81238e-07 4 -1 0
6844.34 46790.3 2526.06 3.25942e-08 2 1323 0
5431.36 47162.3 7162.02 1.69384e-07 4 -1 0
6705.34 45855.7 2291.06 3.39249e-08 2 1317 0
5040.73 47251 7843.28 2.03959e-06 4 -1 0
21807.4 56037.7 3860.29 2.94192e-08 2 1292 0
25472.8 48408.9 7358.46 4.00489e-05 4 -1 0
19072 56079.6 8070.3 2.59141e-07 4 -1 0
25857.4 51338.7 6506.92 1.5223e-07 4 -1 0
22382.1 56135.4 4654 3.00586e-08 2 1339 0
26512.7 50363.8 6410.54 1.41294e-06 4 -1 0
26078.3 48672.8 6885.29 4.95353e-07 4 -1 0
26067.4 53363.1 5752.95 2.94026e-08 2 1340 0
25733.2 48510.9 7229.77 3.1815e-07 4 -1 0
27460.6 63720.6 579.28 1.1166e-07 4 -1 0
29630.2 61151.8 4179.54 3.70976e-08 2 1356 0
26624.7 49772.2 6401.52 4.49867e-07 4 -1 0
26322.4 65681.7 1023.89 2.52907e-07 4 -1 0
27662.8 53438.2 7746.03 9.01506e-07 4 -1 0
27329.6 63273.8 622.408 1.24962e-06 4 -1 0
27148.4 52029.4 7345.1 2.08444e-06 4 -1 0
31182.8 56587.5 10071.8 2.91137e-08 2 1287 0
27482.5 52905.9 7707.46 7.34346e-07 4 -1 0
40175.9 55723.6 10899.2 6.0725e-08 4 -1 0
39328.7 51489.4 5497.8 2.43515e-08 2 1509 0
40016.1 57618.5 15607 1.75265e-07 4 -1 0
39937.7 57577.2 15783.2 1.62305e-07 4 -1 0
40114.1 55461.8 11225.6 5.09109e-08 2 932 0
39482.9 57444 16551.4 1.15759e-07 4 -1 0
39225.8 57414.5 16871.2 7.06807e-06 4 -1 0
43557.4 56479.2 12147.8 1.51753e-07 2 1465 0
45216.5 54978.8 2804.37 8.6031e-09 2 1011 0
39763.9 52981 4850.6 2.44152e-08 4 -1 0
44659.8 61174.6 6813.36 8.36215e-08 4 -1 0
41826 62286.8 6364.58 1.46526e-07 4 -1 0
44765.2 57472.8 3462.93 1.55116e-08 2 1381 0
39087.3 54037.2 6871.76 1.56671e-07 4 -1 0
45637.4 53052.7 410.347 6.53281e-07 2 1385 0
39586.6 54807.4 9438.15 1.61369e-07 4 -1 0
39215.2 54406.5 2541.18 3.14315e-08 2 1382 0
37059.2 64543.5 5284.11 1.33239e-07 4 -1 0
39617.9 62363.6 6116.74 5.0643e-07 4 -1 0
56042.3 59027.8 7744.06 1.90838e-07 4 -1 0
38441.6 65210.3 6730.72 3.15447e-07 4 -1 0
40409.7 60225.9 8233.34 1.29157e-08 2 1361 0
39086.1 57405.9 17025.4 7.16034e-07 4 -1 0
38619.6 65284.6 6942.12 2.75984e-07 4 -1 0
40201.2 66199.7 8149.56 1.77449e-06 4 -1 0
27971.4 64869.3 754.255 2.04106e-06 4 -1 0
42236.8 68192.9 8606.33 1.7144e-07 4 -1 0
37448.7 65401.8 4581.55 1.16755e-07 2 1010 0
50268.4 71396.6 6708.42 1.46442e-06 4 -1 0
46405.3 72835 1420.52 2.25232e-08 2 1372 0
50475 71286.7 7192.44 2.50112e-07 4 -1 0
54289.7 65627 7405.34 2.01746e-07 4 -1 0
51352.7 67677 530.224 9.33133e-09 2 1371 0
51818.2 69797.1 8645.67 4.43647e-07 4 -1 0
53363.7 69322.7 6857.44 3.39767e-07 4 -1 0
41719 48126.7 14370.4 3.30744e-07 4 -1 0
45659.4 49006.5 1057.28 9.10699e-09 2 1388 0
57884.1 50371.9 4150.67 6.54469e-06 4 -1 0
40782.2 44926.9 14796.8 3.80332e-07 4 -1 0
40650.5 57857.5 12725 1.51618e-06 4 -1 0
55634.6 49803.5 3066.1 8.13757e-08 4 -1 0
47071.1 46247.4 3003.44 1.15846e-08 2 1400 0
44068.3 48305.2 15650 1.2885e-07 4 -1 0
33700.5 33471.7 5272.43 1.23185e-06 4 -1 0
39651.3 33211.8 2510.94 2.26329e-06 2 1392 0
61095 36782.4 285.714 2.95699e-07 4 -1 0
40556.7 58091 13640 8.25567e-07 4 -1 0
41414.9 48456.8 14751.6 2.01142e-06 4 -1 0
59471.2 49267.5 4420.78 1.0131e-06 4 -1 0
54612.3 55211.5 5121.84 2.49396e-08 2 1362 0
58991.3 60681.7 5642.24 1.29484e-07 4 -1 0
60232.3 49012.1 5113.4 1.65968e-07 4 -1 0
59546.7 49177.2 4435.98 2.6611e-07 4 -1 0
45504.6 48842.3 14170.6 3.11239e-08 4 -1 0
56737.7 52699.3 9045.63 1.52347e-08 2 1521 0
55935.3 51700.4 6483.6 1.50818e-08 2 1013 0
59974.9 48867.6 4698.72 2.3695e-06 4 -1 0
47422.5 49230.1 12405.8 2.27132e-08 4 -1 0
40489.5 44459.7 14446.6 6.48505e-07 4 -1 0
43780.3 47818.5 16822.4 6.89788e-07 4 -1 0
59983 35879.7 13638.9 7.31005e-07 4 -1 0
58613.1 36404.3 14576.7 1.22493e-07 4 -1 0
54866.5 27593.3 1859.18 1.67713e-07 4 -1 0
62151.2 27740.9 2932.12 1.35704e-06 2 1089 0
54521.3 27890.9 1765.09 2.38207e-06 4 -1 0
65968.8 24442.4 12671.3 9.19523e-07 4 -1 0
54029.7 28621.1 1549.82 2.10907e-06 4 -1 0
58413.4 26138.1 1455.76 6.63119e-07 2 1660 0
53516.8 30350.8 1299.77 2.13e-06 4 -1 0
51805.9 20809.2 2075.29 6.67444e-08 2 1670 0
53637.8 18823.7 5266.17 2.13763e-06 4 -1 0
73330.2 41937.6 9695.62 8.87933e-07 4 -1 0
71602.5 44290.2 3343.75 1.48886e-08 2 1019 0
64753.5 44653.9 5942.76 2.39698e-07 4 -1 0
63149.5 44760.4 5605.17 6.18948e-08 4 -1 0
71782.7 37512.4 7923.75 4.96729e-07 4 -1 0
61698.3 42337 4071.88 7.84732e-08 4 -1 0
66272.2 54923.9 1007.94 4.437e-08 2 1026 0
70045 58101.2 2598.52 8.78923e-07 4 -1 0
67157.9 60320.1 6487.85 6.09997e-06 4 -1 0
69795.2 58479.2 3335.36 2.91892e-07 4 -1 0
65742.3 60452.8 5524.98 5.54101e-07 4 -1 0
67823.6 57552.8 7564.64 3.83963e-08 2 1429 0
65108.6 60610 5220.89 1.87412e-07 4 -1 0
66011.4 73403.5 6354.41 1.28554e-07 2 1425 0
67954.3 68383.7 5766.9 6.28645e-07 4 -1 0
67465.8 73133.7 8448.2 1.57231e-08 2 1030 0
68338.3 68438.3 6112.85 1.62836e-07 4 -1 0
71470.8 68702 10533.5 1.42986e-07 4 -1 0
71001.9 68815.4 2010.26 3.33379e-07 4 -1 0
72892.3 70067.4 3261.2 1.98452e-07 4 -1 0
70708.1 73054 6848.52 7.13623e-08 2 1445 0
70818.1 67757.6 10724.3 3.21576e-07 4 -1 0
69484.5 65698 10138.7 1.7334e-07 4 -1 0
67048.2 64733.5 15343.8 4.08109e-08 2 1448 0
55369.2 58912.6 8350.36 3.69971e-06 4 -1 0
49314.4 59489.3 11878.4 9.10751e-08 2 1466 0
54454.9 58956.7 9075.41 9.93968e-08 4 -1 0
56729.9 59203.8 7236.8 4.62589e-07 4 -1 0
52257.7 53567.4 16343.2 1.16446e-08 2 1047 0
55525.2 58292.8 8627.41 3.8582e-06 4 -1 0
63648.4 61271.2 18103 1.26983e-06 4 -1 0
59994.9 53093.4 11739.6 1.85297e-08 2 1519 0
55584 57523.5 9137.04 4.20839e-07 4 -1 0
65033.7 62924.6 17384.2 1.55089e-07 4 -1 0
62755.9 58925.4 18533.9 3.26635e-07 2 1487 0
66414.2 63184 14944.3 5.4697e-07 4 -1 0
65090.5 62963 17318.8 1.55089e-07 4 -1 0
65700.5 59109.9 15929 2.93871e-07 2 1049 0
71460.3 68967 10636.9 1.62341e-07 4 -1 0
52624.3 71244.4 15996 1.85247e-06 4 -1 0
53906.9 70594.1 18749.4 3.2525e-08 2 1730 2
51707.7 71037.9 13732 3.64155e-07 4 -1 0
51633.2 69206.8 18383.6 4.02526e-08 2 1467 0
50523.8 60269.8 12958.2 4.24064e-07 4 -1 0
53190 59136.7 10138.7 2.25138e-06 4 -1 0
46896.2 61538.6 16383 1.58905e-08 2 1479 0
51492.4 59456.2 11693.7 2.47519e-07 4 -1 0
54873.7 58915.3 8749.98 3.92191e-07 4 -1 0
49341.4 62088 16281.4 1.43552e-08 2 1470 0
54928.4 58911.9 8707.53 1.1179e-06 4 -1 0
43134.3 66843.3 11194.1 2.78215e-07 4 -1 0
48234 66869.8 17545.7 1.39932e-08 2 1480 0
52941.7 59178.5 10359 1.18131e-07 4 -1 0
53023.4 59161.8 10286.4 1.18131e-07 4 -1 0
45967.4 54906.5 17942 1.71419e-08 2 1477 0
41675.2 46862.2 15376 1.24437e-06 4 -1 0
67459.1 68536.2 14595.1 8.84135e-08 4 -1 0
60258.2 67378 18464.7 2.98097e-08 2 1045 0
71951.7 69613 9445.54 2.81584e-06 4 -1 0
71760.5 69313.5 10047.7 7.97467e-07 4 -1 0
71055.7 68412.9 16157.3 2.59292e-08 2 939 0
71828.5 69407.9 9868.44 1.28031e-06 4 -1 0
71867.3 69467.6 9748.7 5.72706e-06 4 -1 0
68362.9 65392.6 14139.7 4.24659e-08 2 1449 0
72546.7 70584.9 7414.75 9.93728e-08 4 -1 0
46813.6 30329.4 12098.2 6.43179e-07 4 -1 0
33717.7 48841.7 16446.6 2.67098e-08 2 1475 0
28546.5 44397.7 17971.2 2.64167e-07 4 -1 0
41589.1 47697.5 14985.9 1.8067e-06 4 -1 0
46546.7 31310.5 12871.5 4.01881e-07 4 -1 0
54946.9 37268.6 16160.4 1.02942e-07 4 -1 0
48286.2 37839.7 13012.4 2.13122e-08 2 1513 0
52119 36230.2 14099.1 4.14141e-07 4 -1 0
55926.6 58902.1 7899.79 9.57249e-08 4 -1 0
41336.2 46066.1 15251.2 1.84161e-07 4 -1 0
57264.9 59386.3 6918.3 6.30945e-06 4 -1 0
54434 55793.6 9546.38 9.7547e-08 2 1454 0
70379.7 20026.5 18090.8 1.02056e-06 4 -1 0
60474.4 11508.8 10085 2.87913e-06 4 -1 0
71456 21940.2 17984.2 6.29874e-08 4 -1 0
60330.4 10984.7 10893.5 7.15635e-07 4 -1 0
71797.5 22428.6 17822.9 8.69741e-08 4 -1 0
65186.7 17273.4 15706.7 1.26956e-08 2 1077 0
73295.8 23808.1 16664.5 3.63624e-06 4 -1 0
73185.8 23726.6 16760.4 5.35712e-06 4 -1 0
69771.2 18434.7 18091.8 1.89208e-07 2 1553 0
73484.2 23958.3 16509.5 3.76472e-07 4 -1 0
67826.6 14375.5 5548.37 2.20301e-06 4 -1 0
68665.4 16904.9 6724.78 9.07232e-07 4 -1 0
61479.4 783.912 13480.6 9.91797e-09 2 1608 0
47993.2 3528.33 9306.32 3.24498e-07 4 -1 0
68636.7 17385.3 7290.27 2.65114e-07 4 -1 0
73749 10319.5 4658.64 2.00523e-08 2 1607 0
69301.1 18759.8 8958.95 2.41414e-07 4 -1 0
66305 26905.8 12984.4 9.11456e-06 4 -1 0
54264 30338.2 11985.3 2.018e-08 2 1530 0
54616.9 28628.5 4693.93 4.38374e-07 4 -1 0
72451.4 25596.2 15349.8 3.85309e-07 4 -1 0
69931.5 27171.8 14560.6 8.88007e-08 2 1551 0
73963.6 27982.1 15824.3 2.36716e-06 4 -1 0
72517.1 25622 15386 4.35898e-07 4 -1 0
72712.3 25696.9 15498.2 8.44556e-07 4 -1 0
53832.3 32583.5 1150.61 8.74559e-08 4 -1 0
52081.6 21723.2 11421.3 3.00999e-07 4 -1 0
38718.1 21300.3 15275.4 1.06948e-07 4 -1 0
52112.7 21698.7 11485.3 3.00999e-07 4 -1 0
38639.8 21280.7 15289.4 8.71448e-08 4 -1 0
45145.6 21769.1 16317.2 5.34666e-08 2 1544 0
65108.7 28399.5 12287.7 1.64649e-07 4 -1 0
59752.4 36190.1 716.888 1.34232e-07 4 -1 0
74054.6 27928.7 15856.5 1.40826e-06 4 -1 0
73994 27964.8 15835.1 1.43857e-06 4 -1 0
54693.8 21762.7 12872.8 6.83888e-06 4 -1 0
69310.1 24697.1 14312 8.27691e-07 4 -1 0
31296.3 9508.4 15169.5 1.08479e-07 4 -1 0
37300.1 12718.2 16828.1 1.0311e-08 2 1562 0
26922.6 15182.8 17823.6 2.9562e-07 4 -1 0
28408.6 9583.84 12959.6 4.81114e-07 4 -1 0
51208.3 20075 12059.2 3.82251e-06 4 -1 0
51598.6 18565 7431.12 8.47305e-08 4 -1 0
47299.7 17659.1 9656.06 3.66153e-08 2 1584 0
38505.6 22147.1 14485 8.27796e-08 4 -1 0
35547.8 28900.6 12890.7 3.4611e-08 2 1535 0
47897.1 3732.54 10642.6 4.64065e-07 4 -1 0
54598.2 1355.87 18284.1 2.23011e-08 2 1570 0
52324.6 2291.24 13919.4 4.84421e-07 4 -1 0
50801 8319.83 12283.9 2.17374e-06 4 -1 0
61962.1 16071.4 7312.04 1.37356e-07 4 -1 0
49396.8 5491.72 10737.4 8.49561e-08 4 -1 0
57839.3 13681.8 16301.1 1.78264e-08 2 1088 0
61318.9 13811.8 9011.85 4.58568e-07 4 -1 0
54550.6 1926.7 15168.9 8.16958e-08 4 -1 0
61094.4 627.218 13957.1 1.41295e-08 2 1086 0
49526.9 3746.97 11221.7 2.47164e-07 4 -1 0
48673.4 3852.97 10179 1.96023e-07 4 -1 0
60857.2 9612.85 15486.7 3.26526e-08 2 1588 0
61579.5 14418.8 8721.01 1.34871e-07 4 -1 0
57792.8 6815.9 1903.95 4.4773e-08 4 -1 0
65244.9 502.28 8715.88 2.23688e-08 2 1600 0
57696.5 7947.9 1235.21 2.24665e-07 4 -1 0
65470.1 3072.49 8093.45 1.09715e-08 2 1090 0
71439.5 7272.78 5155.13 2.15076e-08 4 -1 0
59809.5 10882.4 2342.17 2.30923e-07 4 -1 0
53528.1 3908.85 4289.27 1.48711e-08 2 1649 0
46108.4 6488.71 2841.48 6.69491e-07 4 -1 0
67064.5 13891 5589.17 1.67578e-06 4 -1 0
64176.7 12890.4 2926.36 4.7794e-08 2 1092 0
64093.5 20900.7 6935.4 1.08903e-06 4 -1 0
68018.5 14470.4 5512.38 9.9984e-08 4 -1 0
61798.3 12221.5 6507.03 6.12783e-08 2 1671 0
62081.2 17558.3 6419.6 7.58965e-07 4 -1 0
68581.8 14898.9 5474.12 2.98048e-07 4 -1 0
65977.1 13204.4 5547.73 8.28459e-07 4 -1 0
68968 9702.62 2696.1 2.78093e-08 2 1675 0
68428.8 8143.98 506.575 1.46148e-08 2 1674 0
54253.4 3053.19 14256.7 2.34686e-06 4 -1 0
57101.2 9055.21 15148.8 1.14883e-08 2 1554 0
54026.7 2894.53 14242.3 6.86948e-08 4 -1 0
52482 2298.12 13969.9 3.0777e-07 4 -1 0
61777.3 14876.6 8366.84 2.58381e-07 4 -1 0
53364.2 6946.21 8269.13 1.47268e-08 2 1085 0
60652.1 11970.9 9677.05 1.01686e-06 4 -1 0
62907.7 11306.9 16248.6 1.10772e-08 2 1556 0
61187.4 13466.9 9120.9 3.45404e-07 4 -1 0
63875.8 20315.2 6433.57 2.728e-06 4 -1 0
65346.3 15815.1 6509.96 4.25378e-08 2 1610 0
70270.6 19971.8 10510.6 1.06864e-06 4 -1 0
64365.6 21608.5 7777.47 3.3927e-06 4 -1 0
67797.1 24709.4 13636.1 1.16131e-06 4 -1 0
64751.8 23029.2 10800 8.24223e-08 2 1528 0
65843.4 24378.6 12514.3 1.09831e-06 4 -1 0
51581.7 18522 7342.18 8.70465e-08 4 -1 0
48752.1 17028.2 15654.8 7.59124e-08 2 1568 0
40808.6 5762.25 15292.7 7.54291e-08 2 1083 0
36936.9 6786.81 16877.5 3.31052e-07 4 -1 0
34928.8 8066.17 16919.2 2.39482e-07 4 -1 0
35493 7749.67 17079 1.3842e-07 4 -1 0
42548.1 8056.55 13588.4 1.49825e-08 2 1566 0
45064.3 15546.5 9515.11 1.19758e-06 4 -1 0
34788.8 8131.24 16851.6 1.14918e-07 4 -1 0
43467.6 11061.3 17811.1 5.87515e-08 2 1561 0
19038.5 677.958 11056.3 1.26433e-06 4 -1 0
23281.8 1734.83 12760.2 1.16534e-07 2 1178 0
18845.2 761.35 10818.7 9.76228e-07 4 -1 0
18446 1067.08 10143.5 1.36135e-06 4 -1 0
46139.7 16382.7 9858.63 2.26972e-06 4 -1 0
48629.2 7835.01 15580.4 7.02101e-08 2 1569 0
47539.8 17446.8 10886 6.11062e-07 4 -1 0
27147.6 9912.11 8036.65 2.08753e-07 4 -1 0
48022.6 17884.5 11308.2 1.7269e-06 4 -1 0
43745.9 15468.3 7703.11 9.83919e-08 2 1634 0
47191.8 17162.4 10578.5 1.8942e-07 4 -1 0
50363.3 22671.5 10605.7 7.45065e-08 4 -1 0
51549.6 19830.2 10821.9 1.70928e-07 4 -1 0
51495.7 19942.3 11219.1 1.7846e-07 4 -1 0
47951.9 17559.7 11450.2 2.70457e-07 2 1538 0
46819.5 15013.8 15921 7.93009e-09 2 1082 0
51720.1 19343.2 9314.79 1.43143e-07 4 -1 0
38812.2 5978.74 16107.5 1.39317e-06 4 -1 0
44871.5 2961.6 15490.3 2.96324e-08 2 1081 0
47576.2 3312.9 8852.71 1.52332e-06 4 -1 0
47527.1 3278.47 8729.97 1.6157e-06 4 -1 0
47759.5 3482.06 9495.03 3.24498e-07 4 -1 0
38997 5894.97 15947.8 1.77215e-06 4 -1 0
49562.8 5765.14 10919.2 1.87722e-07 4 -1 0
43919.2 14583.4 9415.58 2.20631e-07 4 -1 0
48758.6 4511.45 10105.9 1.99303e-07 4 -1 0
48186.1 9086.98 6430.48 5.40331e-08 2 1104 0
46420.6 7307.28 1717.45 8.15743e-07 4 -1 0
45822.9 16144 9724.47 1.61726e-06 4 -1 0
38059 13145.7 10336 2.54548e-08 2 1102 0
35396.2 19235.1 14751.6 2.55001e-07 4 -1 0
29570.1 3320.67 2337.91 4.22142e-07 4 -1 0
46041.9 6986.88 2777.66 6.69491e-07 4 -1 0
27117.6 2543.95 707.204 1.95074e-06 4 -1 0
32978.4 3597.76 3809.98 3.55474e-07 2 1648 0
41910.6 5663.16 14005.8 7.08414e-07 4 -1 0
45994.7 6822.82 2114.3 1.3117e-06 4 -1 0
46201.5 16428.1 9888.35 2.42552e-06 4 -1 0
48054.2 8854.96 1623.81 4.03379e-07 4 -1 0
39303 5854.01 15753.2 5.06449e-07 4 -1 0
41992.5 5401.78 11195.5 8.28238e-07 2 1579 0
25552.4 11000 12789.1 5.20868e-07 4 -1 0
36540.8 20600.7 15469.6 2.82636e-07 4 -1 0
24164.4 9645.34 11445.3 1.64175e-06 4 -1 0
26129 14071.5 12036.6 4.1943e-08 2 1177 0
30672.7 10454.3 7083.44 9.3399e-08 4 -1 0
36721.6 14278.6 8028.27 6.38688e-08 2 1633 0
30200.7 10360.2 7114.35 2.0685e-07 4 -1 0
28266.2 10112.5 7583.65 1.78666e-07 4 -1 0
36654.2 20664.3 15470.2 2.60209e-07 4 -1 0
28171.1 10098.3 7618.57 5.56968e-07 4 -1 0
35312.6 19056.6 14581.5 2.15974e-07 4 -1 0
26695.7 9807.93 8226.49 2.76763e-07 4 -1 0
33929.7 11393.1 7329.18 5.32555e-08 2 1637 0
28843.1 10189.2 7393.02 2.31585e-06 4 -1 0
23546.9 9112.09 10669.3 2.35664e-06 4 -1 0
47062.7 7905.3 1649.12 5.89108e-07 4 -1 0
51249.7 2522.77 13277.2 3.13279e-06 4 -1 0
52482.1 2298.1 13969.9 3.0777e-07 4 -1 0
57625.9 5343.1 11921.2 2.73988e-08 2 1589 0
67701.9 13410.1 5281.42 1.63918e-07 4 -1 0
72405.5 504.251 7515.66 4.22969e-07 2 1601 0
70051.9 10208.2 4811.36 9.04651e-07 4 -1 0
70875.3 2835 40.1669 8.99771e-09 2 1676 0
67877.1 12706.7 5161.23 1.73908e-06 4 -1 0
68426 14624.2 5406.9 2.58425e-07 4 -1 0
69363.7 11347.3 5123.05 6.11746e-07 4 -1 0
74715.9 10387.4 9305.05 1.87137e-07 2 1598 0
55858.6 26973 1898.73 1.84475e-06 4 -1 0
68709.5 24717.9 14031.1 7.97437e-06 4 -1 0
54269.7 21676.2 12634.5 1.60076e-06 4 -1 0
55121.6 21825 13142.1 2.21818e-06 4 -1 0
51453.6 18132.6 6532.58 8.24878e-07 4 -1 0
54242.3 15574.9 7482.1 2.29643e-08 2 1623 0
60546.5 11767.3 9826.71 3.5886e-06 4 -1 0
57657.3 11920.5 9506.65 6.22458e-08 2 1595 0
61954.9 15823.5 7510.93 3.56238e-07 4 -1 0
65189.5 23553.7 10953.9 2.32284e-07 4 -1 0
54822.2 27626.7 1849.86 1.67713e-07 4 -1 0
66945.4 24241.2 6945.87 2.89745e-07 4 -1 0
66233.3 23945.2 6628.56 1.39989e-07 4 -1 0
70704.1 30735.5 393.63 4.89987e-08 2 1023 0
74650.8 33930.6 3765.21 1.21322e-06 4 -1 0
74850.6 33387.9 4337.94 1.79067e-06 4 -1 0
72557 32848.1 3002.52 5.85888e-08 2 1411 0
68073.4 34720.1 3407.73 2.93058e-07 4 -1 0
50672.4 23861.6 6372.29 7.53187e-08 2 1097 0
52324.4 21503.9 11665.4 4.86289e-07 4 -1 0
52458 21106.1 12007.3 4.84586e-07 4 -1 0
50127.2 23214.4 7882.97 4.83946e-08 2 943 0
55011.1 21970.4 5312.34 8.53608e-07 4 -1 0
55153.6 27377.3 1924.3 1.76723e-06 4 -1 0
68374 24725.4 13877.3 1.69976e-06 4 -1 0
54088.4 29191.1 3329.13 5.36554e-07 4 -1 0
67620.7 24698.2 13569.5 4.6434e-07 4 -1 0
52691.6 23248.8 7725.05 3.61759e-08 2 946 0
53268.8 31515.2 1164.27 1.36849e-06 4 -1 0
55294.6 22487 5120.57 8.04433e-07 4 -1 0
51263.6 17995.1 6585.9 1.33155e-07 2 1615 0
52964.8 18533.5 4834.18 9.58172e-08 4 -1 0
53225.1 18633.6 5008.69 9.74158e-08 4 -1 0
47484.4 35996.5 9118.02 3.59476e-08 2 1072 0
51912.9 36085.3 13727.8 3.45475e-07 4 -1 0
54092.6 37254.4 16071.9 1.40753e-06 4 -1 0
47455 21779.6 9856.39 1.27292e-07 4 -1 0
43233.4 19692.4 6032.13 2.98648e-07 2 1100 0
47982.1 22615.4 10309.5 9.69956e-07 4 -1 0
37913 18578.2 9051.41 1.06696e-08 2 1583 0
35835.1 19961.3 15285.9 9.9469e-07 4 -1 0
49047.7 24367.9 10410.6 7.5133e-08 2 1533 0
31990.2 11010.3 7227.39 8.89006e-08 4 -1 0
47307 17253.7 10678.8 1.40426e-07 4 -1 0
48027.5 30341.9 464.946 3.11092e-07 4 -1 0
40211.1 23240.5 553.231 2.30066e-06 4 -1 0
53687.4 29659.8 1374.96 5.141e-07 4 -1 0
60250.6 25795 291.262 7.2026e-08 2 1659 0
54480.5 27933.6 1750.71 2.76615e-06 4 -1 0
66835.2 23408 1149.39 2.45146e-08 2 1669 0
64974.3 23081.8 10106.6 1.00304e-06 4 -1 0
68521.7 24966.7 6625.25 5.56087e-07 4 -1 0
69945.1 15405.2 5083.79 1.10568e-06 4 -1 0
72764.3 10114.7 2909.02 1.74661e-08 2 1609 0
68069.7 12424.4 5118.4 7.34998e-06 4 -1 0
66166.3 13332 5569.26 1.30972e-06 4 -1 0
66705.8 13674.4 5595.59 2.7192e-07 4 -1 0
66102.4 13289.4 5562.78 2.14189e-06 4 -1 0
69779.7 10649.5 4815.27 1.23033e-07 4 -1 0
3088.84 2966.55 2871.93 3.18587e-08 2 1110 0
3995.37 10398.2 3161.97 2.57809e-07 4 -1 0
10926.4 6092.81 3581.86 9.11034e-07 4 -1 0
16112.4 32946.5 3778.55 3.07718e-07 4 -1 0
18966.9 36967.4 1365.29 5.19026e-07 4 -1 0
26606.8 35584.1 3374.31 2.32982e-06 2 1345 0
4953.78 28231.8 9062.68 9.43004e-07 4 -1 0
5050.94 28206.7 9012.6 8.24388e-07 4 -1 0
5808.22 7343.55 14564.8 5.0106e-08 4 -1 0
9611.18 7300.14 11472.5 1.63885e-06 4 -1 0
5160.76 7405.86 15164 3.86904e-08 4 -1 0
3522.32 4218.98 14436.4 2.75216e-08 2 1186 0
8154.18 3.69614 14704.2 1.72636e-08 2 958 0
4938.46 4904.98 12340.7 1.42796e-07 4 -1 0
17677.3 1627.17 9927.4 2.77925e-06 4 -1 0
7151.29 7901.99 13891.1 9.56572e-07 4 -1 0
13.5221 631.23 12405.9 1.95032e-08 2 1726 2
24994.1 46931.2 8231.28 3.3868e-07 4 -1 0
31805.2 35518.8 10796 8.43658e-07 4 -1 0
14916.2 42425.3 14973.6 5.71976e-06 4 -1 0
14817.1 42309.6 14828.3 4.52121e-07 4 -1 0
11566.7 45805.7 18720.1 1.5705e-08 2 980 0
8574.71 44376 11887.6 1.45374e-07 4 -1 0
13401.4 67725.6 8477.98 2.25908e-07 4 -1 0
10628.4 65906.9 14636 1.56992e-08 2 1264 0
12664.2 74532.7 13532.8 8.78501e-07 4 -1 0
5054.66 63869.6 9513.2 3.34474e-07 4 -1 0
2713.7 58265.1 12143.2 3.44303e-07 2 1258 0
5071.11 63968.1 9477.31 5.67806e-08 4 -1 0
4887.46 71737.2 10800.5 9.63168e-08 4 -1 0
1544.53 74942.5 18509.4 5.25244e-08 2 1722 2
